branch_code,branch,sap_id,name,address,phone,latitude,longitude,zipcode
3107,UNIT BISNIS BANJARMASIN,AG37,KF Plajau,"Jl. Transmigrasi Plajau, Baroqah, Kec. Simpang Empat, Kabupaten Tanah Bumbu, Kalimantan Selatan",,-3.4161,115.9886269,72275
3108,UNIT BISNIS BATAM,AH01,KF.0059 Nagoya,Jl. Imam Bonjol Lubuk Baja,081110678377,1.143176,104.01455,29444
3108,UNIT BISNIS BATAM,AH02,KF.0091,Jl. R. Patah No.6,081110678374,1.13732,104.016155,29441
3108,UNIT BISNIS BATAM,AH03,KF.0100,Jl. Seraya - Komp. Ruko Abaditama Blok A-10P,081110678404,1.14864,104.017818,29454
3108,UNIT BISNIS BATAM,AH04,KF.0128,Jl. Ir. Sutami Komp. Pertokoan Wijaya Blok A No.01-02 Sei Harapan,081250300760,1.108624,103.952001,28471
3108,UNIT BISNIS BATAM,AH05,KF.0137,Jl. Sambu Komplek Sagulung Mas Indah Blok B No.3 Batu Aji,081110678502,1.0482,103.951704,29439
3108,UNIT BISNIS BATAM,AH06,KF.0218,Jl. Laksamana Bintan Komp. Taman Santosa Indah Blok B -18 Sei Panas,082283539837,1.1382395,104.0271948,29433
3108,UNIT BISNIS BATAM,AH07,KF.0223,Jl. Gajah Mada Tiban Indah Lestari Blok A No.3 Tiban,082113613345,1.113014,103.983731,29426
3108,UNIT BISNIS BATAM,AH08,KF.0224,Jl. R Suprapto Komp. Muka Kuning Indah II Blok B2 No. 03 Aviari,085173257697,1.049243,103.969523,29438
3108,UNIT BISNIS BATAM,AH09,KF.0230,Jl. Jendral A. Yani Panbil Mall Blok A No.5 Muka Kuning,081110678573,1.073376,104.024864,29444
3108,UNIT BISNIS BATAM,AH10,KF.0269,Jl. Jend. Sudirman Batam Center,081110678462,1.131914,104.049333,29461
3108,UNIT BISNIS BATAM,AH12,KF.0413 Botania,Komplek Ruko Botania Garden Blok A1 No. 1 C,085175099619,1.127744,104.099573,29464
3108,UNIT BISNIS BATAM,AH13,KF.0455 Uban,Jl. Permaisuri Rt 001/007 Kel.  Tanjung Uban Kota Kec. Bintan  Utara,081266713440,1.065126,104.225091,29152
3108,UNIT BISNIS BATAM,AH14,KF.0463 Bengkong,"Jl. Bengkong Ratu , Komplek Bengkong City No. 11",081110678463,1.1558494,104.0237759,29458
3108,UNIT BISNIS BATAM,AH15,KF.0464 Spplaza,Jl. R Suprapto Komplek SP plaza Blok DD No. 8,08110678506,1.042388,103.981308,29439
3108,UNIT BISNIS BATAM,AH16,KF.0488 Tibanimpian,Jl. Gajahmada Komp. Ruko Tiban Impian Blok A - Tiban Batam,081110678499,1.108243,103.965564,29426
3108,UNIT BISNIS BATAM,AH17,KF.0481 Uniba,Jl. Abulyatama Komp. Pertokoan KDA Blok B no 34,081110678373,1.10604,104.081649,29464
3108,UNIT BISNIS BATAM,AH18,KF.634 Tanjung Ucang,"Komplek Tunas Regency Blok A5 No 3A, Kel. Sungai Binti, Sagulung- Batam",,1.047826733,103.9353169,29424
3108,UNIT BISNIS BATAM,AH19,KF S. Kara,Komplek Golden Land Housing Blok L No.03 Batam Center,,1.11036,104.04113,29432
3108,UNIT BISNIS BATAM,AH20,KF M. Legenda,Ruko Legenda Junction Blk BB2 N0.18,087870498858,1.100859,104.058124,29431
3108,UNIT BISNIS BATAM,AH21,KF Dapur 12-Batam,JL.Ruko Buana Niaga No.5-6 Sagulung Batam,,1.034166,103.959057,29439
3108,UNIT BISNIS BATAM,AH22,KF Baloi,Jl.Ruko Wahana 757 No.8 Baloi.,082171343859,1.127253,104.005433,29432
3108,UNIT BISNIS BATAM,AH23,KF TEMBESI,Komplek Pertokoan Buana Impian Blok DD No. 03-04 Kel. Tembesi Kec. Sagulung - Batam,085179906066,1.032065,104.003125,29439
3108,UNIT BISNIS BATAM,AH24,KF MEDITERANIA,Komplek Ruko Taman Mediterania Blok KK4 No. 06-07 RT 001 RW 008 Kel. Baloi Permai Kec. Batam Kota - Batam,085175093910,1.104181,104.06838,29431
3108,UNIT BISNIS BATAM,AH25,KF BENGKONG KOLAM,Komplek Ruko Mini Cahaya Garden Blok B3 No. 08-09 Kel. Sadai Kec. Bengkong - Batam,081110678466,1.145404,104.037234,29432
3108,UNIT BISNIS BATAM,AH26,KF AVIARI 2,Komplek Ruko City Makmur No. 8 Kel Kibing Kec. Batu Aji - Batam,081110678467,1.047387,103.982132,29422
3108,UNIT BISNIS BATAM,AH27,KF JODOH,Komplek Pertokoan Golden Gate Blok A No. 12 A-12 B Kel. Batu Selicin Kec. Lubuk Baja - Batam,07784885785,1.138947,104.001032,29441
3108,UNIT BISNIS BATAM,AH28,KF CIKITSU,Komplek Perumahan Graha Nusa Permai Blok C1 No. 14-15 RT 02 RW XIII Kel. Belian Kec. Batam Kota - Batam,081110678500,1.11528,104.091484,29464
3108,UNIT BISNIS BATAM,AH29,KF SERUNI BATAM,Jl. Raja Haji Fisabilillah Komplek Pertokoan Seruni Indah Blok I-2 No. 9 RT 03 RW 04 Kel. Teluk Tering Kec. Batam Kota - Batam,,1.129788,104.038949,29461
3108,UNIT BISNIS BATAM,AH30,Apotek KF Odessa,Jln. Tengku Sulung. Komplek Ruko Mas Odessa Blok C3 No. 20 - 21. Kelurahan Belian. Kecamatan Batam Kota.,081110678574,1.127317,104.100182,29464
3108,UNIT BISNIS BATAM,AH3011,PPO KF KEK Nongsa,"Jl. Hang Lekiu KM 2 Nongsa, Sambau,",,1.19184,104.09188,29465
3108,UNIT BISNIS BATAM,AH31,KF. CENTER POINT AVIARY,Komplek Ruko Perumnas Muka Kuning Permai I Blok B No. 17-17A Kel. Buliang Kec. Batu Aji - Batam,081110678501,1.052391,103.97194,29438
3108,UNIT BISNIS BATAM,AH32,KF Galaxy Park Marina,Komplek Ruko Galaxy Park Blok C No. 4-5 Kel. Kibing Kec. Batu Aji - Batam,081110678371,1.055624,103.95036,29425
3108,UNIT BISNIS BATAM,AH33,KF Penuin,Komplek Ruko Baloi Kusuma Indah Blok A No. 1 Kel. Lubuk Baja Kota Kec. Lubuk Baja - Batam,082289594919,1.133775,104.007735,29441
3108,UNIT BISNIS BATAM,AH36,KF Tiban Garden,"Komp Tiban Garden Blok C No. 26, Tiban Indah, Sekupang, Batam",085176777848,1.113843,103.977608,29427
3108,UNIT BISNIS BATAM,AH37,KF Golden Prawn,"Perum YKB Bengkong Laut Blok J No. 09, Bengkong Laut, Bengkong, Batam",081110678381,1.159962,104.034584,29458
3108,UNIT BISNIS BATAM,AH40,KF Newton,Komplek Nagoya Paradise Center,082268481281,1.1423229,104.005476,29432
3110,UNIT BISNIS BEKASI,AJ01,KF.0284 Narogong,"Jl. Siliwangi No.45,45 A Bekas",085893713917,-6.264933,106.995378,17114
3110,UNIT BISNIS BEKASI,AJ0111,KF. 284 RESEP SUZ,-,,,,17141
3110,UNIT BISNIS BEKASI,AJ02,KF.0330 Harapan Indah,Jl. Jl. Boulevard Hijau Blok B,081240006150,-6.185959,106.979248,24671
3110,UNIT BISNIS BEKASI,AJ03,KF.0340 Cikarang,"Jl. Kedasih Raya No. 112, Jaba",082130345119,-6.299775,107.160857,45392
3110,UNIT BISNIS BEKASI,AJ0311,KF. 340 RESEP UNI,-,,,,17121
3110,UNIT BISNIS BEKASI,AJ04,KF.0347 Pekayon,Jl. Jaka Setia Ruko Pekayon ka,081110678475,-6.274492,106.977326,17147
3110,UNIT BISNIS BEKASI,AJ05,KF.0367 Jati Asih,Jl. Jati Mekar No.3A Jati Asih,08118840367,-6.287523,106.952997,17423
3110,UNIT BISNIS BEKASI,AJ06,KF.0387 Pondok Gede,Jl. Raya Jatiwaringin No. 5 Po,08111460387,-6.276763,106.912862,17411
3110,UNIT BISNIS BEKASI,AJ07,KF.0400 Galaxy,Jl. Taman Galaxy Raya Blok A3,081110678400,-6.255305,106.968467,17147
3110,UNIT BISNIS BEKASI,AJ08,KF.0446 Narogong,"Jl. Raya Siliwangi, KM. 14 Pan",085156034912,-6.36076,106.976557,43363
3110,UNIT BISNIS BEKASI,AJ09,KF.0507 Cibitung,Jl. Imam Bonjol Rt 001 Rw 01 D,081110678417,-6.273134,107.104659,17530
3110,UNIT BISNIS BEKASI,AJ10,KF.0506 Galuh,"Jl. IR.H.Juanda no 28 B,Bekasi",0895622612778,-6.23948,107.002463,42361
3110,UNIT BISNIS BEKASI,AJ11,KF.0466 Granwis,Jl. Celebration Boulevard Ruko Blok AA 9 No. 51 Lambang Jaya Tambun Selatan,081110678484,-6.282136,107.046347,17510
3110,UNIT BISNIS BEKASI,AJ13,KF.0509 Kemang,Jl. Kemang Pratama AM 02C Rt 0,081110678412,-6.276309,106.988423,17116
3110,UNIT BISNIS BEKASI,AJ15,KF.0461 Tambun,Jl. Mangunjaya kp. Rukem no 94,081110678421,-6.244658,107.063925,45256
3110,UNIT BISNIS BEKASI,AJ16,KF.0534 Cahaya Amelia,Jl.Kh.Muchtar Tabrani No. 3-5,081218358258,-6.221544,107.003513,17122
3110,UNIT BISNIS BEKASI,AJ17,KF.0551 Bosih,"Jl. KH.Bosih Raya No. 80-80E ,",087805994099,-6.258153,107.08487,43273
3110,UNIT BISNIS BEKASI,AJ18,KF.0552 Pilar,Jl. KH.Dewantara No. 10 -11 Ru,082112362114,-6.250832,107.158219,17530
3110,UNIT BISNIS BEKASI,AJ19,KF.0583  Pasadena,"Jl.Tarum Barat Blok Q1 No. 23,",081382589234,-6.3115337,107.1627643,41374
3110,UNIT BISNIS BEKASI,AJ20,KF.0591  Zamrud,Jl. Zamrud Utara Kav. No. 1-2,081280869275,-6.308088,107.02812,17155
3110,UNIT BISNIS BEKASI,AJ21,KF.0624 GGC,"Jl.Ruko Grand Galaxy City, Jak",085814292161,-6.27276,106.973523,17147
3110,UNIT BISNIS BEKASI,AJ22,KF.0618 Kranggan,"Jl.Raya Kranggan No. 38, Kompl",02122853327,-6.372059,106.917824,17433
3110,UNIT BISNIS BEKASI,AJ23,KF.Bintara,"Jl.Bintara Raya No. 1 Bekasi,",081808048959,-6.229501,106.955543,17134
3110,UNIT BISNIS BEKASI,AJ24,KF.Citra Grand,Jl. Alternatif Cibubur City Walk III Blok CW No. 1-2 Cibubur,02122178251,-6.382541,106.924591,17435
3110,UNIT BISNIS BEKASI,AJ25,KF Kalimanggis,"Jl.Kalimanggis No. 24 Cibubur, Kota Bekasi",081399396506,-6.385755,106.912344,17435
3110,UNIT BISNIS BEKASI,AJ26,KF Jati Mekar,Jl. Raya Kudau No. 39 Jatimekar,081110678485,-6.292551,106.939747,40558
3110,UNIT BISNIS BEKASI,AJ27,KF Han Kam,Jln. Raya Hankam No. 2 Jatisampurna,02128671181,,,17421
3110,UNIT BISNIS BEKASI,AJ28,KF. Pejuang Jaya,Jl. Pejuang Jaya Ruko Permata Harapan Baru Blok H/44 Taman Harapan Baru,085947743482,-6.182844,106.988775,24671
3110,UNIT BISNIS BEKASI,AJ29,KF. Wisma Asri,Jl. Raya Perjuangan Blok M. Taman Wisma Asri,081286478050,-6.222195,107.022839,17121
3110,UNIT BISNIS BEKASI,AJ30,KF. Cibarusa,Jl. Raya Cibarusah RT 001 RW 003 Sukaresmi Cikarang Selatan,082123869127,-6.333185,107.121717,17530
3110,UNIT BISNIS BEKASI,AJ3011,PPO KF Suzuki Cikarang,PT. Suzuki Indomobil Motor Kawasan,,,,17340
3110,UNIT BISNIS BEKASI,AJ31,KF Kali Abang Bekasi,Jl.Kali Abang Raya Bekasi Utara.Kota Bekasi,082112578397,-6.202703,107.001869,17122
3110,UNIT BISNIS BEKASI,AJ3111,PPO KF Suzuki Pulogadung,"Jl. Raya Bekasi No.Km. 19, RW.2, Rw",,,,17121
3110,UNIT BISNIS BEKASI,AJ32,KF Jati Rahayu,Jl.Jati Rahayu Bekasi,081110678472,-6.292913,106.918814,17414
3110,UNIT BISNIS BEKASI,AJ35,Apotek KF Jatibening,Jl. Raya Jatibening No. 11 Kota Bekasi Jawa Barat,081110678415,-6.265408,106.944189,17412
3110,UNIT BISNIS BEKASI,AJ36,KF Rawa Lumbu,Jl. Dasa Darma Rawa Lumbu Kota Bekasi,081110679411,-6.278853,106.998989,17116
3110,UNIT BISNIS BEKASI,AJ37,KF Perumnas I,"Jl. Perumnas I, Kranji, Bekasi Barat",081110678402,-6.232788,106.982176,17144
3110,UNIT BISNIS BEKASI,AJ39,KF Kranji 1030,"Jl. Pemuda Kranji No.33, RT.005/RW.013",02189494553,-6.227181455,106.9794844,17133
3110,UNIT BISNIS BEKASI,AJ40,KF KALIMALANG,Jl. K.H. Noer Ali Rt008/005 Kel. Kayuringin Jaya Kec. Bekasi Selatan,081319293631,-6.248044,106.987178,17144
3110,UNIT BISNIS BEKASI,AJ41,KF ZAMRUD 2,"Jl. Zamrud Selatan Blok B1 No. 2, Kel. Padurenan, Kec. Mustika Jaya, Bekasi",081585030571,-6.320822,107.015967,59333
3110,UNIT BISNIS BEKASI,AJ42,KF MGT,"Mutiara Gading Timur II Blok R3 No.22, Kel. Mustika Jaya, Kec. Mustika Jaya, Bekasi",081110678422,-6.286273,107.032317,17158
3110,UNIT BISNIS BEKASI,AJ45,Apotek KF Summarecon,"Cluster Emerald Commercial Blok UA/019 Kel. Marga Mulya, Kec. Bekasi Utara",081110678414,-6.227437,107.003794,17142
3110,UNIT BISNIS BEKASI,AJ46,Apotek KF Fatahillah Bekasi,"Jl. Raya Fatahillah Rt. 003 Rw. 04 Kel. Kalijaya, Kec. Cikarang Barat, Kab. Bekasi",081110678399,-6.264608,107.13735,54352
3110,UNIT BISNIS BEKASI,AJ48,KF Bumi Anggrek,"Jln. Raya Karang Satria, Tambun Utara,Kab. Bekasi, Jawa Barat, - 17551",087783177666,-6.218991,107.033358,17510
3110,UNIT BISNIS BEKASI,AJ49,KF JGC Bekasi,"Jakarta Garden City Ruko Boulevard No 26, Kel. Cakung Timur",085217920982,-6.1742,106.95673,13910
3110,UNIT BISNIS BEKASI,AJ50,KF Mekarsari Bekasi,"Ruko Libersa Park, JI. Agus Salim RT. 003 RW. 007, Kel. Bekasi Jaya, Kec. Bekasi Timur - Kota Bekasi",085217920983,-6.231889923,107.0096603,17111
3112,UNIT BISNIS BOGOR,AL01,KF.0007 Juanda,Jl. Ir. H. Juanda No. 30,085779683857,-6.6000972,106.7944667,16122
3112,UNIT BISNIS BOGOR,AL02,KF.0050,Jl. Merdeka No. 24,081288937476,-6.594562,106.788489,16124
3112,UNIT BISNIS BOGOR,AL03,KF.0110,Jl. Kebon Pedes No. 45,081297211173,-6.5664979,106.7987113,43194
3112,UNIT BISNIS BOGOR,AL04,KF.0113 Tajur Lama,Jl. Raya Wangun No. 240 D,081110678486,-6.6473649,106.839956,46383
3112,UNIT BISNIS BOGOR,AL05,KF.0348 Dramaga,Jl. Dramaga KM 8,08811037001,-6.56669,106.73614,45191
3112,UNIT BISNIS BOGOR,AL06,KF.0362,Jl. Mayor Oking No.112C,087809281811,-6.4717628,106.8625962,16917
3112,UNIT BISNIS BOGOR,AL07,KF.0595 Tajur Baru,Jl. Raya Wangun No. 431,081110678361,-6.653173,106.845878,46383
3112,UNIT BISNIS BOGOR,AL08,KF.0628 Suka Hati,Jl. Raya Sukahati No. 3 Cibino,081110678479,-6.486138,106.817102,16913
3112,UNIT BISNIS BOGOR,AL09,KF.0655 Kusmayadi,Jl. Komplek Perum Cibinong Gri,081110678480,-6.472877,106.820293,16913
3112,UNIT BISNIS BOGOR,AL10,KF.0690,"Jl. Kapten Yusuf , Kota Batu R",081110678478,-6.630803,106.78081,34883
3112,UNIT BISNIS BOGOR,AL11,KF. Sukaraja,"Jl. Raya Pemda, desa Pasir Jambu, Kec. Sukaraja",081996415033,-6.529609,106.809953,16710
3112,UNIT BISNIS BOGOR,AL12,Klinik Cilendek,Jl. Brigjen Saptaji Hadiprawira,,,,
3112,UNIT BISNIS BOGOR,AL14,KF.Cileungsi,Jl.Raya Cileungsi Kabupaten Bogor,082123058998,-6.392032042,106.9572969,16720
3112,UNIT BISNIS BOGOR,AL15,KF Metland,Jl.Raya Cileungsi Kabupaten Bogor,081110678469,-6.40664,106.9759,16820
3112,UNIT BISNIS BOGOR,AL18,KF Cipayung,"Jl. Cipayung Cisarua, Kab. Bogor",087781628360,-6.649379532,106.8994671,16770
3112,UNIT BISNIS BOGOR,AL20,KF Cibanteng,"Jl. Cibanteng Ciampea, Kab. Bogor",082320679990,-6.559451,106.712915,16620
3112,UNIT BISNIS BOGOR,AL21,KF CITEUREUP,"Jl. Mayor Oking Jayaatmaja No. 31 Citeureup, Kab. Bogor",081311256210,-6.4870816,106.8758542,16810
3112,UNIT BISNIS BOGOR,AL22,KF PARUNG,Jl. Raya Parung Bogor,081110678488,-6.429575,106.731647,46185
3112,UNIT BISNIS BOGOR,AL2212,PPO Klinik KF Ya Rahman,Jl. Raya Parung Gunung Sindur No. 2,02518610195,-6.4187711,106.7299444,
3112,UNIT BISNIS BOGOR,AL23,KF Katili,Jl. Raya Dramaga Bogor,089652384590,-6.572664,106.747808,46383
3112,UNIT BISNIS BOGOR,AL24,KF Gunung Putri,"Jl. Raya Gunung Putri, Kab. Bogor",081319046123,-6.454324,106.903694,16962
3112,UNIT BISNIS BOGOR,AL25,Apotek KF Semplak,Jl. Raya Semplak Bogor,081380246991,-6.55955,106.762697,16114
3112,UNIT BISNIS BOGOR,AL26,KF Bojong Gede,Jl. Raya Bojong Gede Bogor,081110678481,-6.487556,106.795661,16922
3112,UNIT BISNIS BOGOR,AL28,KF Ciomas,Jl. Raya Ciomas Kreteg No. 1 Pagelaran Ciomas Bogor,085159433813,-6.601662,106.761034,16610
3112,UNIT BISNIS BOGOR,AL29,KF Ya Rahman,Jl Raya Parung - Gunung Sindur No 2,088297065813,-6.4184176,106.7294281,
3112,UNIT BISNIS BOGOR,AL30,KF Cilendek,"Jl. Brigjen Saptaji Hadiprawira, Kota Bogor Barat,Kota Bogor, Jawa Barat,",085711667027,-6.5741741,106.7699358,
3112,UNIT BISNIS BOGOR,AL31,KF Pasir Kuda,"Jl. RE Abdullah No 12 RT 001/001 ,",082219032800,-6.6006019,106.7768509,
3148,UNIT BISNIS CILEGON,BV01,KF.0140,Jl. SA Tirtayasa No. 12 C,087760096621,-6.014814,106.047806,42414
3148,UNIT BISNIS CILEGON,BV02,KF.0253,"Jl. Yusuf Martadilaga No. 114, Benggala",08979743905,-6.121548,106.155251,42117
3148,UNIT BISNIS CILEGON,BV03,KF.0268 PCI,"Jl. Raya Cilegon, Ruko PCI Blok A4/1",081110678471,-6.034306,106.080885,42422
3148,UNIT BISNIS CILEGON,BV04,KF.0472 A Ayani,Jl. Ahmad Yani No. 57,082210631318,-6.119071,106.162348,44113
3148,UNIT BISNIS CILEGON,BV05,KF.Rangkas Bitung,Jl Multatuli No 27 Rangkas Bitung,0252209385,-6.355661,106.246913,42311
3148,UNIT BISNIS CILEGON,BV06,KF.Pagebangan,Jl. Di Panjaitan No. 2 RT.001/001  Kel Sukmajaya Kec Jombang Pagebangan,08111055514,-6.021383,106.054978,42416
3148,UNIT BISNIS CILEGON,BV07,KF.Kramat Watiu,Jl. Raya Cilegon Serang KM 8,081994010525,-6.063884,106.119729,68218
3148,UNIT BISNIS CILEGON,BV08,KF.Kepandean,Jl. Raya Cilegon No. 40 A,02548487210,-6.110606,106.1443,56374
3148,UNIT BISNIS CILEGON,BV09,KF.Ramayana,Jl. A Yani No. 3    RT 005/003 Kel Sukmajaya Kec Jombang Cilegon,081112525710,-6.02215,106.064415,42416
3148,UNIT BISNIS CILEGON,BV10,KF CIPOCOK,"Jl. Ki Ajurum No.3, Cilaku",02547915673,-6.149488,106.177424,42171
3148,UNIT BISNIS CILEGON,BV11,KF. Ayip Usman,"Jl.Ayip Usman ,Kebaharan",081226502126,-6.100448,106.156144,62282
3148,UNIT BISNIS CILEGON,BV12,KF Bhayangkara Serang,"Jl. Bhayangkara No. 33 RT 04/9, Kel. Cipocok Jaya, Kec. Cipocok, Kota Serang, Banten",085779687120,-6.131238,106.174363,42438
3148,UNIT BISNIS CILEGON,BV13,Apotek KF Ciruas,"Jl. Raya Jakarta, Desa Ranjeng Rt01/Rw01, Kec. Ciruas, Kab. Serang",081119961555,-6.124714,106.228162,42182
3148,UNIT BISNIS CILEGON,BV14,KF Anyer,Jl. Raya Anyer Kab. Serang,082210353705,-6.049948,105.924202,42166
3148,UNIT BISNIS CILEGON,BV15,KF Sudirman Serang,Jl. Sudirman Kemang Serang,02547925365,-6.120593,106.184957,42118
3148,UNIT BISNIS CILEGON,BV16,KF A. Yani Pandeglang,Jl. A. Yani Pandeglang,085215205187,-6.301266,106.109084,42211
3148,UNIT BISNIS CILEGON,BV18,KF Cibeber Cilegon,Jl. Perumnas No. 9-10 Cibeber Cilegon Banten,081380145271,-6.031727,106.06597,42394
3148,UNIT BISNIS CILEGON,BV19,KF Ciceri,"Jl.K.H Fatah Hasan Blok J No.64 Rt.003 Rw.001 Kel. Cipare, Kec. Serang",081119960666,-6.124359,106.168234,42117
3148,UNIT BISNIS CILEGON,BV20,KF Rau,"Jl. Kyai H. Abdul Latif No.41, Cimuncang",081112525010,-6.112506,106.166584,42111
3114,UNIT BISNIS CIREBON,AN01,KF.0040,Jl. Parujakan No. 12,081110678406,-6.717193,108.559293,45118
3114,UNIT BISNIS CIREBON,AN02,KF.0141 Kesambi,Jl. Kesambi No. 132,08112010141,-6.737528,108.549466,45132
3114,UNIT BISNIS CIREBON,AN03,KF.0357,Jl. Siliwangi No. 119,081110678464,-6.70719,108.558828,45121
3114,UNIT BISNIS CIREBON,AN04,KF.0369 Tuparev,Jl. Tuparev No. 85 F,081110678465,-6.711283,108.542173,45153
3114,UNIT BISNIS CIREBON,AN05,KF.0422 Sumber,Jl. Dewi Sartika No. 36 Sumber,081110678378,-6.7586629,108.4759204,45611
3114,UNIT BISNIS CIREBON,AN06,KF.0493 GN Jati Kesambi,Jl. Skesambi No 167B Cirebon,081110678380,-6.731232,108.556323,62192
3114,UNIT BISNIS CIREBON,AN07,KF.0504 Kuningan,Jl. Siliwangi No. 28 Kuningan,081110678504,-6.970781,108.487097,45512
3114,UNIT BISNIS CIREBON,AN08,KF.0531 Perumnas,Jl. Ciremai Raya No.275 Cirebo,081110678372,-6.751221,108.56018,45142
3114,UNIT BISNIS CIREBON,AN09,KF.0594 Indramayu,Jl. Jendral Sudirman No. 95,081110678382,-6.332569,108.330908,45212
3114,UNIT BISNIS CIREBON,AN10,KF.0662 Cakra,"Jl. Pangeran Cakrabuana No.200 Talun Sumber, Talun,Kab. Cirebon, Jawa Barat, - 45171",081110678408,-6.75644,108.508113,45171
3114,UNIT BISNIS CIREBON,AN11,KF.0663 Klayan,"Jl. Raya Sunan Gunungjati No 85, Gunung Jati,Kab. Cirebon, Jawa Barat, - 45151",081110678503,-6.686946,108.548895,45151
3114,UNIT BISNIS CIREBON,AN12,KF.0698 Fatahilah,"Jl. Fatahillah No 12, Weru,Kab. Cirebon, Jawa Barat, - 45154",081110678376,-6.711283,108.504394,45154
3114,UNIT BISNIS CIREBON,AN13,KF.0709 Pemuda,"Jl. Pemuda No 18, Kesambi,Kota Cirebon, Jawa Barat, - 45132",081120035203,-6.7287767,108.5449423,45132
3114,UNIT BISNIS CIREBON,AN14,KF ARJAWINANGUN,"Jl. Palimanan-Jakarta No.24, Arjawinangun,Kab. Cirebon, Jawa Barat, - 45162",081110678505,-6.653954,108.411873,45162
3114,UNIT BISNIS CIREBON,AN15,KF.0780 Jatibarang,"Jl. Raya Bulak No.23 Jatibarang Indramayu, Jatibarang,Kab. Indramayu, Jawa Barat, - 45273",081197408800,-6.475613,108.313065,45273
3114,UNIT BISNIS CIREBON,AN16,KF.0815 Martadinata,"JJl. Re Martadinata No 160 Kab. Kuningan, Jawa Barat, - 45513",08112423092,-6.970042,108.503733,45514
3114,UNIT BISNIS CIREBON,AN17,KF.0829 Karangampel,"Jl. Raya Barat No. 06 , Karangampel,Kab. Indramayu, Jawa Barat, - 45283",081197304444,-6.465614,108.448393,45283
3114,UNIT BISNIS CIREBON,AN18,KF.0830 Jatiwangi,"Jl. Raya Ciborelang No. 86, Jatiwangi,Kab. Majalengka, Jawa Barat, - 45454",081197302222,-6.730927,108.26451,45454
3114,UNIT BISNIS CIREBON,AN19,KF.0923 Majalengka,"Jl. Ahmad Yani No 172, Majalengka,Kab. Majalengka, Jawa Barat, - 45411",081197301111,-6.835815,108.229642,45411
3114,UNIT BISNIS CIREBON,AN20,KF 955 Cikijing,Jl. KH Abdul Fatah No.14 Cikijing,,-7.016469436,108.366361,45466
3114,UNIT BISNIS CIREBON,AN21,KF.0975 Sudirman,"Jl. Jendral Sudirman No 31, Kuningan,Kab. Kuningan, Jawa Barat, - 45511",08112423091,-6.982909,108.479577,66171
3114,UNIT BISNIS CIREBON,AN22,KF Juanda Cirebon,Jl. Ir. H. Juanda No.22,08112423099,-6.708616,108.523636,45453
3114,UNIT BISNIS CIREBON,AN23,KF.1083 Sindang Laut,"Jl. Letjen M.T. Haryono No. 197 , Lemah Abang,Kab. Cirebon, Jawa Barat, - 45183",08112423094,-6.830195,108.626096,45183
3114,UNIT BISNIS CIREBON,AN24,KF Ciledug,Jl. Raya Ciledug,08112403710,-6.906788,108.741879,45188
3114,UNIT BISNIS CIREBON,AN25,KF Karangturi,Jl. Yos Sudarso Blok Karangturi,08112403708,-6.32157,108.32714,45211
3114,UNIT BISNIS CIREBON,AN26,KF Rajagaluh,Jl. Prapatan Rajagaluh,081110678379,-6.782973,108.345954,45472
3114,UNIT BISNIS CIREBON,AN29,KF Cipto,"Jl. Dr Cipto Mangunkusumo No. 22E Kel. Pekiringan, Kec. Kesambi, Cirebon",08112016494,-6.7165737,108.5505905,53355
3114,UNIT BISNIS CIREBON,AN30,KF Haurgelis,"Jl. Jend Sudirman No. 64 Kec. Haurgelis, Kab. Indramayu",08112144551,-6.454937,107.942967,45264
3114,UNIT BISNIS CIREBON,AN31,KF Sultan Ageng,Jl. Sultan Ageng Tirtayasa No.230,082219921446,-6.71128,108.52813,45153
3116,UNIT BISNIS DENPASAR,AP01,KF.0034,Jl. Diponegoro No.125,081138115341,-8.669885,115.215785,80114
3116,UNIT BISNIS DENPASAR,AP03,KF.0066 Pattimura,Jl. Patimura No.59,081138115342,-8.649056,115.22072,80231
3116,UNIT BISNIS DENPASAR,AP04,KF.0102 Tabanan,Jl. Ngurah Rai No.74A,081138200524,-8.552691,115.140811,52464
3116,UNIT BISNIS DENPASAR,AP05,KF.0108 Teuku Umar,Jl.Teuku Umar No.246,081138115344,-8.6811023,115.1986496,80113
3116,UNIT BISNIS DENPASAR,AP06,KF.0125 Singaraja,Jl. A. Yani No. 60,081138115345,-8.11044,115.087719,81116
3116,UNIT BISNIS DENPASAR,AP07,KF.0154 Gatsu,Jl. Gatsu Barat No.32 C,081138115346,-8.639305,115.204306,80118
3116,UNIT BISNIS DENPASAR,AP08,KF.0155,Jl. Hayam Wuruk No.32,081138115347,-8.65723,115.226593,80236
3116,UNIT BISNIS DENPASAR,AP09,KF.0173 Sanur,Jl. Bypass Ngurah Rai No. 214 Sanur,081138115348,-8.6773094,115.2586158,80227
3116,UNIT BISNIS DENPASAR,AP10,KF.0190 Ubud,Jl. Raya Peliatan No.100,081138115349,-8.521903,115.268253,80571
3116,UNIT BISNIS DENPASAR,AP11,KF.0192 G Sangiang,Jl. G.Sanghyang No.23 C,081110678454,-8.64854,115.184676,80117
3116,UNIT BISNIS DENPASAR,AP12,KF.0200 Tohpati,Jl.WR Supratman No.303,085337811316,-8.639326,115.25321,80237
3116,UNIT BISNIS DENPASAR,AP13,KF.0211 Sesetan,JL. RAYA SESETAN NO. 143 DENPASAR,08814687591,-8.693026,115.218233,80223
